INSERT INTO loggers
('first_name','last_name','state','zip','country','gender','birthdate'),
('Tyrone','MOORE','','00000','China','Male','1985-07-28'),
('Alexande','SMITH','','00000','South Africa','Male','1988-08-24'),
('Stanley','GREEN','','00000','Russia','Male','1936-05-30'),
('Jody','MCCANN','','00000','Russia','Male','1922-05-22'),
('Zachary','FLOYD','','00000','France','Male','1943-01-01'),
('Alexande','MCBRIDE','','00000','Chile','Male','1977-09-16'),
('Dante','MILLER','','00000','UK','Male','1960-12-31'),
('Justin','CALDWELL','','00000','Australia','Male','1934-06-29'),
('Dashawn','HARRIS','','00000','China','Male','1947-10-07'),
('Sawyer','MCCULLOUGH','','00000','China','Male','1982-06-09'),
('Eric','RAMIREZ','','00000','Germany','Male','1932-09-14'),
('Jordan','JONES','','00000','China','Male','1987-07-30'),
('Anton','MITCHELL','','00000','South Africa','Male','1982-08-10'),
('Daniel','WALLACE','','00000','France','Male','1972-02-10'),
('Tyler','MILLER','','00000','Canada','Male','1930-02-16'),
('James','PERRY','','00000','France','Male','1925-11-28'),
('Carl','JONES','','00000','Germany','Male','1964-01-24'),
('Daniel','LITTLE','','00000','France','Male','1929-08-04'),
('Devon','JOSEPH','','00000','Australia','Male','1972-02-17'),
('Connor','VALENCIA','','00000','Germany','Male','1940-05-04'),
('Joseph','KRAMER','','00000','Canada','Male','1928-02-10'),
('Jacob','OWENS','','00000','Canada','Male','1925-11-18'),
('Jorden','WELLS','','00000','Japan','Male','1974-02-17'),
('Brian','MARTIN','','00000','Germany','Male','1945-10-29'),
('John','MONROE','','00000','Chile','Male','1932-04-06'),
('Ernesto','BLACK','','00000','South Africa','Male','1944-04-11'),
('Isaiah','DAVIS','','00000','Chile','Male','1933-02-03'),
('Alexis','GONZALES','','00000','Chile','Male','1984-06-28'),
('Garrett','CLINE','','00000','South Africa','Male','1948-02-12'),
('Jerome','MARTINEZ','','00000','Japan','Male','1921-11-16'),
('Jacob','HUNTER','','00000','South Africa','Male','1944-03-21'),
('Zachary','WOODS','','00000','Germany','Male','1931-03-29'),
('Alejandr','MARTIN','','00000','Japan','Male','1968-01-09'),
('Richard','ABBOTT','','00000','South Africa','Male','1941-11-23'),
('Neil','DAWSON','','00000','UK','Male','1992-11-27'),
('Moshe','JENKINS','','00000','Russia','Male','1924-09-05'),
('Frederic','NUNEZ','','00000','Canada','Male','1955-11-24'),
('Justin','MILLER','','00000','UK','Male','1952-09-06'),
('Jeremiah','JUAREZ','','00000','UK','Male','1936-06-26'),
('Gerardo','HARRIS','','00000','China','Male','1922-11-26'),
('Miles','SILVA','','00000','UK','Male','1974-06-22'),
('Jeremiah','HUDSON','','00000','Japan','Male','1948-01-11'),
('Spencer','TAYLOR','','00000','Germany','Male','1977-09-13'),
('Joseph','WARD','','00000','Australia','Male','1955-04-20'),
('Aaron','MORRIS','','00000','Germany','Male','1978-09-10'),
('Braxton','HOOVER','','00000','China','Male','1937-07-24'),
('Juan','WOODS','','00000','China','Male','1978-10-14'),
('Michael','MILLS','','00000','Canada','Male','1966-07-01'),
('Joseph','JOHNSON','','00000','Russia','Male','1941-02-16'),
('Curtis','GILBERT','','00000','South Africa','Male','1924-02-15'),
('Joseph','WHITE','','00000','Russia','Male','1972-06-18'),
('James','REYNOLDS','','00000','Japan','Male','1973-05-22'),
('Kyle','ROBERSON','','00000','China','Male','1974-06-26'),
('Max','GONZALEZ','','00000','Canada','Male','1966-08-09'),
('James','RHODES','','00000','Russia','Male','1969-10-19'),
('Javier','BROOKS','','00000','South Africa','Male','1956-05-14'),
('Clark','MALDONADO','','00000','South Africa','Male','1980-12-01'),
('Jason','HAMILTON','','00000','South Africa','Male','1981-11-28'),
('Colin','THORNTON','','00000','China','Male','1966-07-18'),
('Andrew','HUGHES','','00000','Russia','Male','1962-12-02'),
('Nicholas','STEVENS','','00000','Canada','Male','1924-01-12'),
('Troy','CRAIG','','00000','Germany','Male','1947-12-04'),
('Edward','LANDRY','','00000','Germany','Male','1956-01-10'),
('Michael','GARCIA','','00000','France','Male','1935-12-11'),
('Cody','BROWN','','00000','Canada','Male','1955-06-09'),
('John','MCCOY','','00000','South Africa','Male','1932-09-02'),
('Marlon','PERKINS','','00000','China','Male','1978-11-15'),
('David','ESTRADA','','00000','Russia','Male','1956-08-22'),
('Mark','WELLS','','00000','Germany','Male','1938-05-28'),
('Benjamin','PALMER','','00000','Japan','Male','1952-05-16'),
('Daniel','CHASE','','00000','France','Male','1993-11-13'),
('Eric','COLEMAN','','00000','South Africa','Male','1984-02-15'),
('Cesar','PEREZ','','00000','France','Male','1984-04-10'),
('Jeffrey','BARKER','','00000','Russia','Male','1981-10-19'),
('Gregory','HOWARD','','00000','Chile','Male','1932-01-08'),
('Jacob','RASMUSSEN','','00000','Australia','Male','1966-07-01'),
('Santiago','TUCKER','','00000','Canada','Male','1960-01-28'),
('John','WILLIAMS','','00000','South Africa','Male','1940-05-13'),
('William','RAMIREZ','','00000','South Africa','Male','1949-02-28'),
('Ryan','MACDONALD','','00000','France','Male','1950-02-09'),
('Charles','JONES','','00000','China','Male','1943-01-03'),
('Darian','SMITH','','00000','Russia','Male','1932-08-15'),
('Nathan','KIRK','','00000','Japan','Male','1973-09-29'),
('Ryan','GATES','','00000','Russia','Male','1944-07-17'),
('Jaden','HOFFMAN','','00000','Russia','Male','1939-05-20'),
('Alexande','NEWMAN','','00000','UK','Male','1972-05-01'),
('Joseph','JENSEN','','00000','Chile','Male','1971-03-16'),
('Tyron','SMITH','','00000','Japan','Male','1983-04-08'),
('Jake','BAKER','','00000','China','Male','1976-08-03'),
('Alexande','WHITAKER','','00000','Chile','Male','1981-05-10'),
('Miguel','GARCIA','','00000','UK','Male','1955-05-15'),
('Jeremiah','VALDEZ','','00000','Chile','Male','1930-04-06'),
('Nicholas','BRIDGES','','00000','China','Male','1966-06-19'),
('Adam','JACOBSON','','00000','South Africa','Male','1985-02-13'),
('Dallas','WHITE','','00000','Russia','Male','1940-04-12'),
('Samuel','POWELL','','00000','China','Male','1929-10-18'),
('Reuben','WELLS','','00000','Russia','Male','1936-12-26'),
('Justin','GONZALES','','00000','Chile','Male','1932-08-13'),
('Francis','HART','','00000','Russia','Male','1960-09-04'),
('Desmond','RICHARDSON','','00000','Canada','Male','1982-03-03'),
('Samuel','LIN','','00000','Japan','Male','1936-02-13'),
('Jared','TREVINO','','00000','Canada','Male','1966-09-19'),
('Jeremiah','RAMIREZ','','00000','UK','Male','1940-09-16'),
('Clayton','STONE','','00000','Australia','Male','1953-06-15'),
('Austin','GONZALEZ','','00000','Japan','Male','1944-05-03'),
('David','CHANG','','00000','Germany','Male','1948-04-22'),
('Charles','HOWE','','00000','France','Male','1964-08-09'),
('Josuah','GOMEZ','','00000','Canada','Male','1960-11-20'),
('Josuah','COOPER','','00000','UK','Male','1993-09-29'),
('Allan','MORRIS','','00000','France','Male','1922-12-22'),
('Jace','YOUNG','','00000','Russia','Male','1928-11-10'),
('Sergio','HERNANDEZ','','00000','Japan','Male','1982-12-03'),
('Andrew','HUMPHREY','','00000','Chile','Male','1937-05-25'),
('Jacob','WALKER','','00000','France','Male','1981-09-28'),
('Levi','CAMPBELL','','00000','Russia','Male','1990-09-04'),
('Gregory','GOULD','','00000','Australia','Male','1983-06-19'),
('Austin','MEADOWS','','00000','Japan','Male','1950-12-02'),
('Ryan','LONG','','00000','Germany','Male','1924-11-25'),
('Josuah','JOHNSON','','00000','UK','Male','1922-05-29'),
('Vincent','BRADFORD','','00000','Germany','Male','1931-06-27'),
('Jason','SNYDER','','00000','Germany','Male','1955-06-26'),
('Corey','MARSH','','00000','France','Male','1957-10-11'),
('Adam','PARKER','','00000','Australia','Male','1936-06-15'),
('Brendan','MARTINEZ','','00000','Canada','Male','1942-11-06'),
('Christop','JIMENEZ','','00000','Chile','Male','1959-06-05'),
('Richard','CARLSON','','00000','Canada','Male','1958-02-07'),
('Joseph','SIMPSON','','00000','Germany','Male','1943-01-16'),
('Dominic','LI','','00000','France','Male','1979-07-30'),
('Joel','KRAUSE','','00000','China','Male','1962-02-20'),
('John','FRYE','','00000','Australia','Male','1961-08-24'),
('Michael','FREDERICK','','00000','Germany','Male','1957-10-30'),
('Bryce','CLARK','','00000','South Africa','Male','1992-12-28'),
('Erick','FOSTER','','00000','Japan','Male','1961-04-13'),
('Robert','JOYCE','','00000','Chile','Male','1960-12-16'),
('Elijah','LOZANO','','00000','UK','Male','1973-03-21'),
('Jeremiah','WARNER','','00000','Japan','Male','1936-01-24'),
('Thomas','PUGH','','00000','South Africa','Male','1966-11-06'),
('Aaron','STEWART','','00000','Canada','Male','1958-10-19'),
('Edgar','GUTIERREZ','','00000','France','Male','1936-01-17'),
('Terrell','MARTIN','','00000','Russia','Male','1930-02-24'),
('Jacob','JONES','','00000','UK','Male','1958-11-08'),
('Deon','ROBINSON','','00000','Russia','Male','1977-04-12'),
('Michael','BROWNING','','00000','Russia','Male','1964-12-12'),
('Jason','NEAL','','00000','Canada','Male','1963-08-09'),
('James','WILLIAMS','','00000','France','Male','1941-09-18'),
('Andrew','SHEA','','00000','Chile','Male','1978-08-02'),
('Adam','WELCH','','00000','Germany','Male','1937-11-16'),
('Edgar','DAVIS','','00000','China','Male','1981-03-20'),
('Christop','HERNANDEZ','','00000','Australia','Male','1963-02-26'),
('Dakota','JACKSON','','00000','Germany','Male','1935-07-23'),
('Joseph','RYAN','','00000','South Africa','Male','1921-08-12'),
('Richard','CHOI','','00000','Germany','Male','1986-03-08'),
('Ramon','GREEN','','00000','Chile','Male','1991-04-05'),
('Isaiah','MEADOWS','','00000','Russia','Male','1934-08-16'),
('Andrew','LAMB','','00000','UK','Male','1931-09-02'),
('Dimitri','VILLANUEVA','','00000','Canada','Male','1925-01-29'),
('Zacharia','OROZCO','','00000','Germany','Male','1944-01-29'),
('Isaac','POWELL','','00000','France','Male','1976-08-07'),
('Joseph','BULLOCK','','00000','Chile','Male','1957-07-04'),
('Michael','WILLIAMS','','00000','France','Male','1937-06-18'),
('Jason','WALKER','','00000','Australia','Male','1977-02-23'),
('Heath','POWELL','','00000','Japan','Male','1987-12-23'),
('Isaac','SWEENEY','','00000','Australia','Male','1938-02-04'),
('Nicholas','MORAN','','00000','Russia','Male','1934-11-04'),
('Christop','SNOW','','00000','South Africa','Male','1953-02-08'),
('Michael','JORDAN','','00000','Australia','Male','1958-04-28'),
('Richard','MENDEZ','','00000','Germany','Male','1926-10-17'),
('John','HAMILTON','','00000','Japan','Male','1925-09-10'),
('Jerald','THOMPSON','','00000','South Africa','Male','1992-01-24'),
('Kellen','STEWART','','00000','Japan','Male','1943-01-25'),
('Stephen','GALLEGOS','','00000','Australia','Male','1961-04-25'),
('Cameron','PITTS','','00000','Canada','Male','1945-02-14'),
('Jacob','CARLSON','','00000','UK','Male','1967-07-18'),
('John','BREWER','','00000','Japan','Male','1970-05-30'),
('Lewis','ESPINOZA','','00000','Russia','Male','1987-09-18'),
('Randy','SCHMIDT','','00000','Germany','Male','1930-05-22'),
('Arnold','GONZALES','','00000','Russia','Male','1955-01-13'),
('Jack','FUENTES','','00000','Germany','Male','1921-09-25'),
('Andrew','JACKSON','','00000','Australia','Male','1965-11-23'),
('Noah','RILEY','','00000','Russia','Male','1930-11-21'),
('Josuah','MORRIS','','00000','China','Male','1965-12-16'),
('Shawn','BROWN','','00000','South Africa','Male','1926-08-02'),
('Andrew','BENITEZ','','00000','China','Male','1953-03-24'),
('Sidney','TERRY','','00000','South Africa','Male','1964-09-09'),
('Austin','DELGADO','','00000','Russia','Male','1978-12-22'),
('Dwight','MARTINEZ','','00000','Australia','Male','1960-04-08'),
('Richard','MARTIN','','00000','Russia','Male','1923-02-20'),
('Alexande','HENDERSON','','00000','China','Male','1949-03-13'),
('David','WALKER','','00000','China','Male','1964-03-31'),
('Josuah','GARCIA','','00000','Canada','Male','1990-06-29'),
('Josuah','MURPHY','','00000','Canada','Male','1989-02-05'),
('Devonte','LEE','','00000','France','Male','1921-08-23'),
('Max','BASS','','00000','France','Male','1926-03-20'),
('Andrew','NEAL','','00000','Russia','Male','1940-04-09'),
('Nathan','HUDSON','','00000','China','Male','1967-11-19'),
('Kyle','EVANS','','00000','France','Male','1927-11-28'),
('Moses','DANIEL','','00000','UK','Male','1967-06-19'),
('Steve','SHAH','','00000','France','Male','1926-05-01'),
('Zackary','RIDDLE','','00000','Australia','Male','1932-12-30'),
('Joseph','THOMAS','','00000','Australia','Male','1940-12-31'),
('Carlos','THOMPSON','','00000','South Africa','Male','1988-12-01'),
('Jesse','CHARLES','','00000','France','Male','1988-07-29'),
('Josuah','HICKS','','00000','Canada','Male','1941-02-01'),
('Donovan','COOPER','','00000','Canada','Male','1932-10-24'),
('William','BAUER','','00000','China','Male','1929-07-05'),
('Corey','WHITE','','00000','France','Male','1985-02-16'),
('Taylor','BERRY','','00000','Canada','Male','1966-03-12'),
('Gabriel','ANDERSON','','00000','Japan','Male','1960-11-07'),
('Austin','WILSON','','00000','China','Male','1974-01-24'),
('Stanley','BOYD','','00000','Russia','Male','1961-04-11'),
('Andrew','SMITH','','00000','UK','Male','1959-05-06'),
('Kyle','EVANS','','00000','China','Male','1970-06-29'),
('Anthony','JACKSON','','00000','Russia','Male','1964-01-31'),
('James','THOMAS','','00000','Germany','Male','1958-07-17'),
('Andre','HAYDEN','','00000','Japan','Male','1935-07-03'),
('Richard','REYES','','00000','Germany','Male','1991-12-21'),
('Luke','LIVINGSTON','','00000','Chile','Male','1960-05-19'),
('Michael','BERRY','','00000','Germany','Male','1944-03-29'),
('Dakota','JONES','','00000','Australia','Male','1924-03-28'),
('David','CABRERA','','00000','Russia','Male','1938-09-02'),
('Adam','RODRIGUEZ','','00000','Canada','Male','1937-09-22'),
('Peyton','WEAVER','','00000','China','Male','1925-09-27'),
('Josuah','WILLIS','','00000','UK','Male','1991-12-21'),
('Nicholas','TAYLOR','','00000','UK','Male','1992-10-02'),
('Braden','DIAZ','','00000','Japan','Male','1978-03-16'),
('David','HICKS','','00000','Chile','Male','1968-04-30'),
('John','PRICE','','00000','Chile','Male','1969-07-07'),
('Kenneth','HALL','','00000','South Africa','Male','1943-11-16'),
('Stephon','HAMILTON','','00000','UK','Male','1926-11-20'),
('Aaron','SMITH','','00000','South Africa','Male','1924-10-06'),
('John','ADAMS','','00000','Canada','Male','1938-11-24'),
('David','WALKER','','00000','Chile','Male','1944-01-01'),
('Tyler','REYES','','00000','Chile','Male','1960-03-05'),
('Grant','ASHLEY','','00000','South Africa','Male','1981-08-28'),
('Hayden','EVANS','','00000','France','Male','1932-05-04'),
('Raekwon','LEE','','00000','UK','Male','1991-01-13'),
('Jacob','SMITH','','00000','Germany','Male','1923-04-25'),
('Robert','PITTS','','00000','France','Male','1954-09-14'),
('Mason','WILLIAMS','','00000','Chile','Male','1925-04-20'),
('Timothy','TERRY','','00000','Germany','Male','1967-12-25'),
('Hector','MILLER','','00000','China','Male','1941-02-05'),
('Daniel','BARNES','','00000','Germany','Male','1981-10-21'),
('John','MEJIA','','00000','Japan','Male','1942-03-16'),
('Joey','GARCIA','','00000','UK','Male','1979-03-29'),
('Jacob','HARDING','','00000','Russia','Male','1926-09-23'),
('James','KIM','','00000','Canada','Male','1982-09-08'),
('James','HAMILTON','','00000','Russia','Male','1939-12-08'),
('Hayden','HARMON','','00000','UK','Male','1983-09-10'),
('Jacob','JOHNSON','','00000','South Africa','Male','1925-07-22'),
('Zachary','SPEARS','','00000','Russia','Male','1935-04-13'),
('Joseph','HALE','','00000','Russia','Male','1932-11-03'),
('Cory','COLLINS','','00000','UK','Male','1976-08-12'),
('Randolph','MELENDEZ','','00000','Chile','Male','1953-12-09'),
('Matthew','MOORE','','00000','China','Male','1938-12-15'),
('Josuah','HOLMES','','00000','UK','Male','1950-06-21'),
('Omar','REYNOLDS','','00000','UK','Male','1960-03-24'),
('Connor','MOYER','','00000','South Africa','Male','1937-10-20'),
('Benjamin','CLAYTON','','00000','Chile','Male','1932-01-18'),
('Ryan','WILSON','','00000','Canada','Male','1945-02-06'),
('Kelvin','MCCULLOUGH','','00000','China','Male','1923-12-11'),
('Austin','FOWLER','','00000','Australia','Male','1952-07-28'),
('Eric','BOWEN','','00000','France','Male','1951-09-22'),
('Austin','BURKE','','00000','France','Male','1949-12-31'),
('Maurice','FULLER','','00000','Germany','Male','1954-01-31'),
('Justin','MORRIS','','00000','Canada','Male','1926-12-08'),
('Harrison','COX','','00000','China','Male','1942-11-12'),
('Jeffrey','PERRY','','00000','Russia','Male','1972-02-10'),
('John','GRANT','','00000','Japan','Male','1933-05-03'),
('Adam','LEE','','00000','China','Male','1936-08-19'),
('Dillan','MILES','','00000','Russia','Male','1944-12-14'),
('Ryan','MCDONALD','','00000','Chile','Male','1937-01-18'),
('Raul','JOHNSON','','00000','Australia','Male','1984-01-22'),
('Felix','GARCIA','','00000','Japan','Male','1972-11-22'),
('Austin','ROSS','','00000','China','Male','1989-08-25'),
('James','HALL','','00000','UK','Male','1964-04-23'),
('Felix','GRANT','','00000','Japan','Male','1959-06-12'),
('Isaac','JORDAN','','00000','Canada','Male','1951-06-11'),
('John','ARMSTRONG','','00000','China','Male','1979-08-05'),
('Austin','DAY','','00000','Canada','Male','1931-12-18'),
('Hunter','RODRIGUEZ','','00000','UK','Male','1931-03-13'),
('Andrew','SPEARS','','00000','South Africa','Male','1970-10-09'),
('John','GRAY','','00000','China','Male','1981-12-05'),
('Erik','COLE','','00000','Japan','Male','1947-07-06'),
('Josuah','WILLIAMS','','00000','Japan','Male','1968-08-19'),
('Albert','WILLIAMS','','00000','UK','Male','1958-01-28'),
('Manuel','MCDANIEL','','00000','Australia','Male','1955-01-27'),
('Justin','BRADSHAW','','00000','Japan','Male','1964-02-07'),
('Joseph','GREEN','','00000','China','Male','1987-09-08'),
('Nathan','PHILLIPS','','00000','Russia','Male','1940-06-17'),
('Mark','MARTINEZ','','00000','Australia','Male','1981-09-10'),
('Austin','MITCHELL','','00000','South Africa','Male','1926-06-27'),
('Francis','PETERSON','','00000','Russia','Male','1966-12-25'),
('Brett','PETERSEN','','00000','Germany','Male','1971-04-29'),
('Marco','SCOTT','','00000','UK','Male','1982-09-20'),
('Charles','MEDINA','','00000','Canada','Male','1986-09-17'),
('Jesse','ORR','','00000','Canada','Male','1935-08-31'),
('Joseph','THOMPSON','','00000','South Africa','Male','1935-01-11'),
('Donald','MCINTOSH','','00000','Australia','Male','1967-10-21'),
('Frank','BROWN','','00000','UK','Male','1928-01-08'),
('Timothy','PETERSON','','00000','Japan','Male','1952-07-23'),
('Josuah','NICHOLSON','','00000','South Africa','Male','1927-10-13'),
('Kurt','GARDNER','','00000','Canada','Male','1947-02-08'),
('Carlos','STEWART','','00000','France','Male','1926-04-12'),
('Hunter','FIGUEROA','','00000','Chile','Male','1927-06-26'),
